p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.97430558874894e-33,0.279729119715592,0.656,0.39,2.35238510899436e-29,1,AAEL011680
2.47843401097803e-33,0.28816760307154,0.853,0.581,2.95305412408033e-29,1,AAEL022637
2.18086817455403e-32,0.297765222812378,0.821,0.5,2.59850442998113e-28,1,AAEL000291
4.40058486782946e-32,0.290622649880667,0.382,0.211,5.2432968700188e-28,1,AAEL013882
5.23586885355483e-32,0.277347164944664,0.641,0.388,6.23853773901058e-28,1,AAEL022539
6.44371874033104e-32,0.279070858226789,0.771,0.461,7.67769087910443e-28,1,AAEL003837
9.01639575912273e-32,0.252608135012342,0.897,0.687,1.07430355469947e-27,1,AAEL020586
9.2595158179029e-32,0.254690141822081,0.968,0.736,1.10327130970313e-27,1,AAEL004533
2.91065052388124e-31,0.270283142665784,0.684,0.378,3.46804009920449e-27,1,AAEL005379
4.02874404848227e-31,0.26796479980591,0.682,0.385,4.80024853376663e-27,1,AAEL019478
5.42842032495582e-31,0.274323484302015,0.863,0.616,6.46796281718486e-27,1,AAEL025572
6.8570588621521e-31,0.252049198548441,0.53,0.296,8.17018563425423e-27,1,AAEL010064
6.90012016560413e-31,0.282665768220143,0.9,0.621,8.22149317731732e-27,1,AAEL019538
8.57744102327504e-31,0.297080224592308,0.887,0.569,1.02200209792322e-26,1,AAEL027273
1.59149117016511e-30,0.281079820216506,0.756,0.486,1.89626172925172e-26,1,AAEL026147
2.12202384380123e-30,0.276894172235433,0.734,0.42,2.52839140988917e-26,1,AAEL024005
2.32732670392326e-30,0.285244962993571,0.865,0.573,2.77300976772457e-26,1,AAEL021982
4.36398517482032e-30,0.28824481210577,0.876,0.576,5.19968833579842e-26,1,AAEL002642
8.02346106591429e-30,0.250449715670354,0.64,0.352,9.55995386003688e-26,1,AAEL026581
1.00210717059587e-29,0.256917059956655,0.641,0.368,1.19401069376498e-25,1,AAEL009777
1.04389726166294e-29,0.277418787995861,0.796,0.524,1.2438035872714e-25,1,AAEL002745
1.6389916684219e-29,0.260871045465,0.719,0.435,1.9528585729247e-25,1,AAEL000498
1.76758118677233e-29,0.269764771639441,0.548,0.327,2.10607298403923e-25,1,AAEL025418
2.87500871897161e-29,0.293386530818981,0.843,0.509,3.42557288865467e-25,1,AAEL019480
4.05160448328768e-29,0.264625967240156,0.706,0.43,4.82748674183727e-25,1,AAEL007719
5.1786511225343e-29,0.272725478659597,0.773,0.486,6.17036281249961e-25,1,AAEL020855
1.09868894302324e-28,0.26870904222171,0.884,0.612,1.30908787561219e-24,1,AAEL006120
1.15894400006095e-28,0.274015049972085,0.741,0.418,1.38088177607262e-24,1,AAEL020236
1.58269892460031e-28,0.292802382048328,0.837,0.512,1.88578576866128e-24,1,AAEL009062
3.02774201596175e-28,0.267327661349238,0.71,0.438,3.60755461201843e-24,1,AAEL001010
1.13607490164848e-27,0.285700748302287,0.819,0.492,1.35363324531416e-23,1,AAEL010506
1.48770713744848e-27,0.262886333272173,0.731,0.416,1.77260305426986e-23,1,AAEL006265
2.2336251900344e-27,0.276156936789423,0.848,0.548,2.66136441392598e-23,1,AAEL018294
8.06748355429947e-27,0.263989775261767,0.946,0.679,9.61240665494782e-23,1,AAEL013042
1.74464992235647e-26,0.262166762430624,0.768,0.476,2.07875038248774e-22,1,AAEL025903
1.99448937068281e-26,0.258295695379846,0.726,0.415,2.37643408516857e-22,1,AAEL027384
2.60534790129872e-26,0.277158270760024,0.856,0.551,3.10427202439742e-22,1,AAEL018057
5.97128561048025e-26,0.271131108115524,0.853,0.619,7.11478680488722e-22,1,AAEL010262
1.33872618012436e-25,0.263329819475964,0.759,0.466,1.59509224361817e-21,1,AAEL008257
1.4505622480534e-25,0.264866866045655,0.773,0.465,1.72834491855562e-21,1,AAEL019475
1.76810088936625e-25,0.261306414458685,0.915,0.646,2.10669220967989e-21,1,AAEL021542
1.99808287353248e-25,0.253944880680466,0.722,0.413,2.38071574381395e-21,1,AAEL003026
2.97175743286802e-25,0.257077849698465,0.727,0.424,3.54084898126224e-21,1,AAEL026269
8.24493914857785e-25,0.257085419194898,0.807,0.547,9.82384499553051e-21,1,AAEL000123
1.87280911353435e-24,0.264178777941403,0.86,0.575,2.23145205877618e-20,1,AAEL002518
3.58041276147329e-24,0.277055579991707,0.858,0.532,4.26606180529542e-20,1,AAEL012212
2.53520909505578e-23,0.261877897543369,0.79,0.497,3.02070163675896e-19,1,AAEL026479
3.97602511750111e-23,0.256352220703867,0.911,0.629,4.73743392750257e-19,1,AAEL019843
4.53394682461113e-23,0.252826013422615,0.797,0.543,5.40219764152417e-19,1,AAEL023141
6.95485203088634e-22,0.266171155391695,0.881,0.574,8.28670619480107e-18,1,AAEL010711
7.04725532080759e-22,0.261620904672867,0.855,0.561,8.39680471474225e-18,1,AAEL005131
1.33075681990869e-20,0.254134846574932,0.937,0.652,1.5855967509212e-16,1,AAEL023350
6.78069963744935e-20,0.250724890237143,0.81,0.498,8.0792036180209e-16,1,AAEL019788
0,1.78581518773447,0.953,0.14,0,2,AAEL004583
0,1.77098944581988,0.895,0.054,0,2,AAEL028092
0,1.71751812585638,0.822,0.083,0,2,AAEL007191
0,1.71593540199581,0.851,0.053,0,2,AAEL012110
0,1.71494390281714,0.883,0.068,0,2,AAEL005950
0,1.60434095668622,0.874,0.121,0,2,AAEL010145
0,1.48832014440065,0.792,0.112,0,2,AAEL026043
0,1.46558271607204,0.827,0.099,0,2,AAEL027131
0,1.40431849023056,0.751,0.091,0,2,AAEL001299
0,1.39672439191682,0.719,0.043,0,2,AAEL009955
0,1.24933772752923,0.594,0.03,0,2,AAEL011109
0,1.22513399174577,0.608,0.032,0,2,AAEL018340
0,1.2171131961193,0.596,0.027,0,2,AAEL006487
0,1.1894695665545,0.556,0.012,0,2,AAEL019602
0,1.1656299285682,0.55,0.024,0,2,AAEL003184
0,1.10613597515323,0.494,0.013,0,2,AAEL004054
0,1.07108298996335,0.459,0.011,0,2,AAEL015458
0,1.05708558409967,0.503,0.017,0,2,AAEL001965
0,0.976687083316768,0.447,0.022,0,2,AAEL024438
0,0.925510268990754,0.444,0.019,0,2,AAEL008111
0,0.717562749955088,0.31,0.008,0,2,AAEL002023
4.76577838373206e-307,1.53752251376701,0.868,0.139,5.67842494421675e-303,2,AAEL021576
1.47893996158185e-303,0.856212882583541,0.395,0.018,1.76215696422477e-299,2,AAEL005763
2.69626623300206e-298,0.966968144496685,0.488,0.032,3.21260121662196e-294,2,AAEL004119
8.35552347411119e-298,1.07013609019683,0.544,0.043,9.95560621940348e-294,2,AAEL004825
1.10788232711255e-295,1.32556379513037,0.678,0.08,1.3200417927546e-291,2,AAEL019708
1.66834312713414e-291,1.24083261258065,0.667,0.073,1.98783083598033e-287,2,AAEL019935
7.76999275251825e-291,0.963228366652811,0.48,0.032,9.25794636462549e-287,2,AAEL002308
6.25998164346885e-287,1.66719274337555,0.977,0.27,7.45876812819313e-283,2,AAEL019845
2.52646165079745e-276,0.815805160191038,0.398,0.021,3.01027905692516e-272,2,AAEL001641
3.78103665574638e-267,0.925066950107647,0.442,0.03,4.50510517532182e-263,2,AAEL003137
2.46137146283061e-265,0.697856009583374,0.298,0.01,2.93272409796267e-261,2,AAEL020587
1.72135437373062e-263,0.915674351333427,0.415,0.026,2.05099373630003e-259,2,AAEL021877
1.46603304493256e-261,0.924856571189001,0.447,0.032,1.74677837303714e-257,2,AAEL011741
2.20164430066039e-257,1.45448091194718,0.939,0.255,2.62325918423685e-253,2,AAEL021073
5.67410009753318e-246,1.42391638416992,0.839,0.179,6.76069026621078e-242,2,AAEL019694
2.65293916346464e-237,1.24441135846097,0.626,0.086,3.16097701326812e-233,2,AAEL019634
1.47942378686699e-231,0.647019033057727,0.257,0.008,1.76273344205202e-227,2,AAEL014246
5.71053649019485e-224,0.754528313126433,0.342,0.02,6.80410422806716e-220,2,AAEL001346
2.84824580249519e-219,0.567072227979959,0.251,0.009,3.39368487367302e-215,2,AAEL019554
4.72589508340821e-215,1.36013288423702,0.713,0.143,5.63090399188088e-211,2,AAEL026193
1.27218182118861e-213,0.996916387489249,0.515,0.058,1.51580463994623e-209,2,AAEL004803
5.27940054406772e-209,0.758125283285395,0.363,0.026,6.29040574825669e-205,2,AAEL006973
3.78452344366687e-203,0.952280441504095,0.465,0.049,4.50925968312908e-199,2,AAEL014311
1.09136402340355e-201,1.18073243808191,0.746,0.15,1.30036023388533e-197,2,AAEL001776
2.68693314355127e-200,0.844686953273526,0.427,0.04,3.20148084054134e-196,2,AAEL011248
1.20379247406195e-193,1.01267658366359,0.535,0.074,1.43431873284482e-189,2,AAEL013279
3.26336962348671e-192,0.813610835689755,0.427,0.043,3.88830490638441e-188,2,AAEL009869
4.70781433132103e-188,0.593090084953647,0.263,0.013,5.609360775769e-184,2,AAEL021099
7.52639768946885e-188,1.02612116243367,0.459,0.052,8.96770284700213e-184,2,AAEL005772
1.75018521119918e-184,0.897709756692965,0.48,0.057,2.08534567914382e-180,2,AAEL008144
4.22854160959351e-183,1.20163966841763,0.746,0.173,5.03830732783067e-179,2,AAEL009658
1.77609088616178e-182,1.25592507713932,0.708,0.149,2.11621229086177e-178,2,AAEL007197
1.09562520946692e-178,0.721830137869658,0.351,0.029,1.30543743707983e-174,2,AAEL027402
4.00123032766859e-178,0.609492983778797,0.275,0.016,4.76746593541713e-174,2,AAEL020477
5.29988134372742e-178,0.708477454032194,0.327,0.025,6.31480862105123e-174,2,AAEL007691
5.15660595270493e-176,1.13278502492825,0.725,0.157,6.14409599264792e-172,2,AAEL019426
4.13654859913379e-174,1.15750665226503,0.693,0.153,4.9286976558679e-170,2,AAEL002049
3.77678937912441e-171,1.09099214883587,0.506,0.073,4.50004454522674e-167,2,AAEL006412
4.77898901495686e-169,1.15406718218558,0.833,0.251,5.6941654113211e-165,2,AAEL020614
4.08191344933847e-167,0.587088780778654,0.287,0.019,4.86359987488679e-163,2,AAEL007024
5.75898247281679e-165,0.850956816047175,0.436,0.053,6.86182761636121e-161,2,AAEL012092
2.01216180384587e-163,1.0193513616698,0.611,0.112,2.39749078928235e-159,2,AAEL002253
3.25181539853257e-163,0.839958709511461,0.404,0.046,3.87453804735156e-159,2,AAEL005329
2.99725216525984e-160,1.1157696226808,0.749,0.204,3.5712259549071e-156,2,AAEL019772
2.85378167148027e-159,1.01348910828224,0.933,0.486,3.40028086156875e-155,2,AAEL025245
5.49809112555173e-148,0.568872708184988,0.251,0.017,6.55097557609488e-144,2,AAEL019463
6.8833869107339e-148,0.55562069696735,0.263,0.019,8.20155550413944e-144,2,AAEL012691
2.67626616104247e-147,0.618871245713081,0.295,0.025,3.18877113088211e-143,2,AAEL020800
1.75606837372858e-143,0.542527814399891,0.257,0.018,2.0923554672976e-139,2,AAEL003091
4.77849869146535e-143,0.870223970534884,0.541,0.096,5.69358119088096e-139,2,AAEL011206
5.09228885856487e-137,0.85795174369511,0.453,0.073,6.06746217498005e-133,2,AAEL020093
1.16891091507033e-136,0.972002728044086,0.456,0.075,1.3927573553063e-132,2,AAEL010469
1.38652308375982e-135,0.959804564709807,0.617,0.14,1.65204225429982e-131,2,AAEL019672
2.21205686791572e-135,0.79804091292646,0.377,0.05,2.63566575812158e-131,2,AAEL006180
3.36158591194208e-134,0.716164524152471,0.342,0.04,4.00532961407898e-130,2,AAEL000516
5.2627664720082e-130,0.963397707330173,0.874,0.446,6.27058625139776e-126,2,AAEL004351
2.6272112262562e-129,0.733422880440984,0.386,0.053,3.13032217608426e-125,2,AAEL014022
1.47987402080189e-128,0.57571856023746,0.301,0.03,1.76326989578545e-124,2,AAEL002638
4.00337116940311e-128,1.05484127800196,0.722,0.21,4.7700167483438e-124,2,AAEL018154
1.25899436702158e-126,0.984208128122261,0.833,0.33,1.50009178830622e-122,2,AAEL025130
3.70422074040795e-121,0.742198854776352,0.333,0.043,4.41357901219607e-117,2,AAEL008232
3.42509095979313e-120,0.95807777917145,0.64,0.179,4.08099587859351e-116,2,AAEL009387
3.57670845969629e-120,0.565245412337985,0.275,0.027,4.26164812972813e-116,2,AAEL004919
6.29462878342396e-120,0.913163515863375,0.52,0.105,7.50005019544965e-116,2,AAEL013458
6.90899035619823e-120,0.830451296546726,0.503,0.102,8.23206200941019e-116,2,AAEL001046
1.33125957459726e-117,0.639986642698364,0.33,0.041,1.58619578313263e-113,2,AAEL003713
7.76933880438421e-116,0.555177255157032,0.959,0.802,9.25716718542378e-112,2,AAEL019596
1.87720219683869e-112,0.97026790720355,0.661,0.199,2.23668641753329e-108,2,AAEL004479
1.1489852109666e-111,0.858284528103501,0.88,0.518,1.3690158788667e-107,2,AAEL028110
3.72009088434998e-111,0.948901192708676,0.716,0.258,4.432488288703e-107,2,AAEL011051
3.10402083377491e-109,0.694531390992337,0.386,0.063,3.69844082344281e-105,2,AAEL023745
7.82152353789329e-108,0.877876286763971,0.877,0.486,9.31934529539985e-104,2,AAEL027099
3.81302441212407e-104,0.901382453805964,0.626,0.164,4.54321858704583e-100,2,AAEL025477
6.76899947368142e-104,0.713239921269395,0.444,0.081,8.06526287289141e-100,2,AAEL010102
1.95244492440829e-101,0.880510230951062,0.763,0.322,2.32633812743248e-97,2,AAEL001549
5.7210636744885e-101,0.718407382397305,0.915,0.631,6.81664736815305e-97,2,AAEL026260
1.78509988204612e-99,0.91336894385601,0.819,0.401,2.12694650945795e-95,2,AAEL009114
2.4618985942835e-99,0.715270026171907,0.982,0.615,2.93335217508879e-95,2,AAEL019970
3.70928542800162e-99,0.87979625862697,0.716,0.274,4.41961358746393e-95,2,AAEL014768
4.68911732617857e-98,0.524788117932075,0.254,0.029,5.58708329414176e-94,2,AAEL008928
5.29852640817348e-97,0.776146450013324,0.865,0.522,6.3131942153387e-93,2,AAEL018700
5.65597248412332e-97,0.853005004393479,0.588,0.173,6.73909121483294e-93,2,AAEL014886
3.33521411724114e-94,0.721793953954911,0.895,0.575,3.97390762069282e-90,2,AAEL000860
3.39289143356174e-92,0.774536822537876,0.447,0.102,4.04263014308881e-88,2,AAEL016972
1.43138449408586e-91,0.542012801462619,0.257,0.032,1.7054946247033e-87,2,AAEL000445
2.14880670421568e-91,0.903251018389577,0.757,0.339,2.56030318807298e-87,2,AAEL027242
8.28779094085374e-91,0.8748439810546,0.635,0.231,9.87490290602724e-87,2,AAEL020132
9.14303628118847e-91,0.724910516275986,0.357,0.066,1.08939277290361e-86,2,AAEL019592
3.97019007328192e-90,0.819811160512063,0.497,0.13,4.73048147231541e-86,2,AAEL008390
1.00456934343215e-89,0.532878034695675,0.266,0.036,1.19694437269941e-85,2,AAEL005481
3.72439286099725e-88,0.850607678931343,0.719,0.285,4.43761409387822e-84,2,AAEL014510
1.21169491113911e-87,0.560526096989021,0.295,0.044,1.44373448662226e-83,2,AAEL019562
2.62867524316965e-87,0.532303215129702,0.266,0.036,3.13206655223664e-83,2,AAEL007452
1.94972029645861e-86,0.818859950145864,0.632,0.225,2.32309173323043e-82,2,AAEL007651
1.74791301383939e-85,0.819859823455267,0.822,0.457,2.08263835598964e-81,2,AAEL007719
2.64217096345252e-85,0.791684234390511,0.468,0.116,3.14814670295368e-81,2,AAEL022493
4.70412777080118e-85,0.785680495793525,0.503,0.141,5.60496823890961e-81,2,AAEL019418
2.3253956908566e-81,0.744404009957806,0.401,0.092,2.77070896565564e-77,2,AAEL001113
2.81088203176562e-80,0.759291335681448,0.503,0.135,3.34916594084874e-76,2,AAEL024540
2.83966783668722e-80,0.392010553109839,0.965,0.862,3.38346422741282e-76,2,AAEL019934
8.5916935722085e-79,0.759300732015492,0.561,0.185,1.02370028912864e-74,2,AAEL007136
1.67866147761923e-78,0.549657418159253,0.269,0.042,2.00012515058331e-74,2,AAEL007473
2.15183326474923e-78,0.701821984514775,0.848,0.538,2.56390933494871e-74,2,AAEL019861
2.99598913619765e-77,0.791924384604453,0.643,0.253,3.5697210557795e-73,2,AAEL023694
2.36334281506912e-76,0.465700086594029,0.924,0.76,2.81592296415486e-72,2,AAEL022431
8.16251916227013e-75,0.734142598320424,0.532,0.165,9.72564158184486e-71,2,AAEL008705
2.81502666521593e-73,0.815350303999777,0.588,0.219,3.35410427160478e-69,2,AAEL023521
1.14167060398577e-71,0.404701957997856,0.953,0.821,1.36030052464904e-67,2,AAEL019860
8.72682180077473e-71,0.520209607327177,0.257,0.042,1.03980081756231e-66,2,AAEL008961
1.5893413717101e-70,0.520546571881998,0.272,0.047,1.89370024439259e-66,2,AAEL007881
1.79497737823505e-69,0.628616125082126,0.83,0.599,2.13871554616706e-65,2,AAEL007979
6.67219711935579e-68,0.741662766006807,0.643,0.256,7.94992286771243e-64,2,AAEL011644
1.31850544538715e-65,0.724020577887567,0.561,0.212,1.57099923817878e-61,2,AAEL005766
4.97981784066842e-64,0.599962779176334,0.874,0.63,5.93345295715642e-60,2,AAEL025453
8.85354976751154e-64,0.757761464497599,0.678,0.322,1.054900454799e-59,2,AAEL005204
1.34764001075139e-63,0.702737455464309,0.713,0.364,1.60571307281028e-59,2,AAEL006254
1.91840116512668e-63,0.708322803604782,0.728,0.366,2.28577498824844e-59,2,AAEL027790
2.46935307513139e-63,0.699265388827955,0.719,0.342,2.94223418901905e-59,2,AAEL019461
1.11918230240807e-62,0.483658983864741,0.266,0.049,1.33350571331921e-58,2,AAEL002390
2.56821676794713e-62,0.66382951241972,0.412,0.118,3.060030279009e-58,2,AAEL003277
4.23431263095142e-60,0.507643966924741,0.284,0.057,5.04518349977862e-56,2,AAEL009323
1.33065961740292e-59,0.641334266898044,0.351,0.088,1.58548093413558e-55,2,AAEL005793
1.38338988465893e-59,0.587812059242916,0.368,0.096,1.64830904757111e-55,2,AAEL000558
1.49090341691708e-59,0.650388851735236,0.74,0.428,1.7764114212567e-55,2,AAEL026960
7.38237187678344e-59,0.518422569956461,0.289,0.06,8.79609609118746e-55,2,AAEL004930
1.38318922700004e-57,0.587160816504168,0.787,0.57,1.64806996397054e-53,2,AAEL005446
6.13093625710437e-57,0.559803861272866,0.412,0.115,7.30501055033986e-53,2,AAEL002451
1.00693563687426e-56,0.585642141819325,0.33,0.083,1.19976381133568e-52,2,AAEL019515
1.97607996919518e-55,0.684586596666771,0.67,0.353,2.35449928329606e-51,2,AAEL006776
1.10128599042704e-54,0.620258916556133,0.316,0.08,1.31218225759382e-50,2,AAEL003958
1.12919961115407e-54,0.628134671441819,0.421,0.135,1.34544133669007e-50,2,AAEL007151
2.93898245519659e-54,0.579713293933325,0.363,0.102,3.50179759536674e-50,2,AAEL006895
4.47391053508569e-54,0.671271672611824,0.655,0.342,5.3306644025546e-50,2,AAEL027566
1.68092285862758e-53,0.531782590361624,0.336,0.087,2.00281958605476e-49,2,AAEL013840
2.16410806970563e-52,0.586862821813368,0.763,0.481,2.57853476505425e-48,2,AAEL024112
1.06490123985951e-50,0.64147728635127,0.629,0.308,1.2688298272926e-46,2,AAEL019559
1.77196511624898e-50,0.641970276103236,0.594,0.283,2.11129643601066e-46,2,AAEL019589
2.99032754167551e-50,0.504228363888076,0.348,0.092,3.56297526590637e-46,2,AAEL010681
4.43931764549651e-50,0.668024093340614,0.497,0.201,5.28944697460909e-46,2,AAEL020936
4.39517991235187e-49,0.482218574842443,0.813,0.635,5.23685686556725e-45,2,AAEL018320
4.72496234415599e-49,0.468765835282978,0.275,0.065,5.62979263306186e-45,2,AAEL011967
5.1586029580941e-49,0.383627289245144,0.892,0.762,6.14647542456912e-45,2,AAEL023658
1.49614817594423e-48,0.526135494697597,0.325,0.089,1.78266055163756e-44,2,AAEL010223
1.7258619018214e-48,0.517455296405724,0.38,0.111,2.0563644560202e-44,2,AAEL005476
2.74129931607475e-47,0.274666300333054,0.906,0.852,3.26625813510306e-43,2,AAEL003953
3.50284337913737e-47,0.601827062562402,0.699,0.393,4.17363788624218e-43,2,AAEL019528
7.64410946872125e-47,0.622277691325505,0.681,0.407,9.10795643198137e-43,2,AAEL018699
1.04016071824698e-46,0.321192724666503,0.865,0.854,1.23935149579128e-42,2,AAEL002876
3.51232367805111e-46,0.417813470195252,0.845,0.68,4.1849336623979e-42,2,AAEL005255
6.44431226512346e-46,0.56385606272662,0.395,0.13,7.6783980638946e-42,2,AAEL002487
6.50178539706618e-46,0.547654191131763,0.74,0.479,7.74687730060435e-42,2,AAEL019898
8.13514887772334e-46,0.594189082237792,0.553,0.222,9.69302988780736e-42,2,AAEL011643
1.88854078741819e-45,0.481792238777304,0.789,0.564,2.25019634820877e-41,2,AAEL020002
5.89915040657912e-45,0.511590520788719,0.33,0.096,7.02883770943903e-41,2,AAEL007800
1.59847591705737e-44,0.335968556174993,0.868,0.766,1.90458405517385e-40,2,AAEL011359
1.89945612927335e-44,0.621134233139025,0.433,0.167,2.26320197802919e-40,2,AAEL004041
3.9128100878489e-44,0.53961100964256,0.751,0.51,4.66211321967197e-40,2,AAEL000993
4.52922737030001e-43,0.48125030033757,0.295,0.082,5.39657441171246e-39,2,AAEL018351
1.15701685138966e-42,0.650429440405288,0.544,0.258,1.37858557843078e-38,2,AAEL027868
1.39344591551308e-42,0.526027136365685,0.778,0.532,1.66029080833384e-38,2,AAEL022718
2.23986905065678e-41,0.619910075746051,0.392,0.147,2.66880397385755e-37,2,AAEL004964
4.8733465827726e-41,0.292332871433176,0.909,0.812,5.80659245337355e-37,2,AAEL018288
8.97625884858536e-41,0.595202511412402,0.731,0.527,1.06952124180895e-36,2,AAEL019437
2.2215592593863e-40,0.556662348483118,0.503,0.222,2.64698785755877e-36,2,AAEL013309
2.43510550415431e-40,0.553395126311863,0.433,0.168,2.90142820819986e-36,2,AAEL003063
1.29305929287784e-39,0.566820531379981,0.637,0.352,1.54068014746395e-35,2,AAEL004520
2.2441580897688e-38,0.5099720503977,0.351,0.121,2.67391436395953e-34,2,AAEL007375
2.31076467241146e-38,0.525472023797262,0.728,0.512,2.75327610717825e-34,2,AAEL002859
3.21048668464674e-38,0.530691376301319,0.675,0.412,3.82529488475659e-34,2,AAEL001356
1.04286601838746e-37,0.40014724383052,0.804,0.634,1.24257486090866e-33,2,AAEL019499
1.39195694746373e-37,0.505277654134608,0.371,0.135,1.65851670290303e-33,2,AAEL007268
1.42608974805978e-37,0.527521760065192,0.319,0.105,1.69918593481322e-33,2,AAEL007826
2.00212917415241e-37,0.384776590985065,0.83,0.679,2.3855369110026e-33,2,AAEL000288
2.23215044570635e-37,0.433761764571777,0.749,0.565,2.65960725605912e-33,2,AAEL014511
4.1124796980036e-37,0.561000196738791,0.503,0.235,4.90001956017129e-33,2,AAEL010047
4.58308030290164e-37,0.449741644124791,0.278,0.082,5.46074018090731e-33,2,AAEL000984
9.67629258762553e-37,0.381107151301774,0.827,0.684,1.15293026181558e-32,2,AAEL008078
8.97496165002968e-36,0.540970100631427,0.652,0.418,1.06936668060104e-31,2,AAEL019690
4.12184291708027e-35,0.54903340129648,0.406,0.17,4.91117583570114e-31,2,AAEL000967
4.62792829642161e-35,0.534725910977939,0.415,0.172,5.51417656518634e-31,2,AAEL012117
8.45384141639464e-34,0.452022922604309,0.301,0.098,1.00727520476342e-29,2,AAEL026437
1.63972437867764e-33,0.53549247334403,0.266,0.085,1.9537315971944e-29,2,AAEL005849
2.86915510215734e-33,0.526755939706582,0.368,0.148,3.41859830422047e-29,2,AAEL001493
3.66847874421758e-33,0.440426656664072,0.307,0.103,4.37099242373525e-29,2,AAEL005221
3.35786087967246e-32,0.481769930012149,0.339,0.127,4.00089123812974e-28,2,AAEL025597
1.96770068385768e-31,0.473291129591805,0.389,0.16,2.34451536481642e-27,2,AAEL028056
2.13763708215712e-31,0.493980481508622,0.319,0.118,2.54699458339021e-27,2,AAEL009991
2.2716219530826e-31,0.483344038985206,0.295,0.103,2.70663755709792e-27,2,AAEL019406
3.85537288608534e-31,0.498004376120285,0.462,0.21,4.59367679377068e-27,2,AAEL005044
6.44497937633386e-31,0.518235799262732,0.617,0.379,7.67919292690179e-27,2,AAEL019733
7.21165478432386e-31,0.418703698257249,0.708,0.533,8.59268667552188e-27,2,AAEL007915
7.66141043450764e-31,0.3350861202445,0.789,0.677,9.12857053271585e-27,2,AAEL027978
3.56581579944647e-30,0.488202972688415,0.611,0.37,4.24866952504047e-26,2,AAEL005111
1.08420793407441e-29,0.496894004087284,0.515,0.268,1.29183375344966e-25,2,AAEL004589
4.40039515297089e-29,0.41508664053855,0.313,0.114,5.24307082476482e-25,2,AAEL028021
7.75293076373249e-28,0.34448402781959,0.757,0.619,9.23761700498726e-24,2,AAEL019567
1.43245352650469e-27,0.486971527630729,0.462,0.233,1.70676837683033e-23,2,AAEL010067
1.63328513228432e-27,0.45804983486916,0.643,0.462,1.94605923511677e-23,2,AAEL019646
2.11029542372992e-27,0.500688385051308,0.488,0.262,2.5144169973742e-23,2,AAEL011564
4.73616237161805e-27,0.417972462147793,0.699,0.527,5.64313746578291e-23,2,AAEL019640
4.73788843573217e-27,0.423281673261185,0.401,0.176,5.64519407117488e-23,2,AAEL004227
5.30406533501704e-27,0.499455986619507,0.409,0.197,6.31979384667281e-23,2,AAEL012347
6.21529312982894e-27,0.459749849070932,0.453,0.221,7.40552176419119e-23,2,AAEL020955
5.83619141858585e-26,0.489435473033699,0.433,0.216,6.95382207524503e-22,2,AAEL017455
6.46356522927827e-26,0.461580858481566,0.48,0.259,7.70133797068506e-22,2,AAEL006721
1.45232279165163e-25,0.714399299054835,0.424,0.222,1.73044260625291e-21,2,AAEL018219
2.40318104346997e-25,0.476799717505785,0.439,0.225,2.86339021329447e-21,2,AAEL025216
3.13065285627736e-25,0.446185748552319,0.427,0.209,3.73017287825448e-21,2,AAEL006905
8.49309778034738e-25,0.473194800184337,0.406,0.198,1.01195260052839e-20,2,AAEL022750
1.77869483227612e-24,0.45146038592422,0.409,0.201,2.119314892657e-20,2,AAEL012929
4.40890033188861e-24,0.447862396208708,0.52,0.299,5.25320474544528e-20,2,AAEL026075
8.54643260424267e-24,0.442886631381379,0.585,0.398,1.01830744479551e-19,2,AAEL013063
1.84551818652344e-23,0.444876078847426,0.474,0.261,2.19893491924268e-19,2,AAEL018119
2.62963663288066e-23,0.421967616884734,0.57,0.369,3.13321204807731e-19,2,AAEL025915
2.93372653541964e-23,0.372949024745365,0.734,0.541,3.4955351669525e-19,2,AAEL012412
3.31441024881811e-23,0.388481995731187,0.325,0.137,3.94911981146677e-19,2,AAEL007707
4.34001711927155e-23,0.398906253037104,0.327,0.142,5.17113039761205e-19,2,AAEL000644
4.89168149867666e-23,0.273674797377244,0.898,0.763,5.82843850567324e-19,2,AAEL004572
5.48245796615111e-23,0.385887076850714,0.684,0.547,6.53234866666905e-19,2,AAEL018161
6.5470989083707e-23,0.43772544362874,0.386,0.193,7.80086834932369e-19,2,AAEL019466
8.01678920724867e-23,0.293954010678891,0.775,0.672,9.55200434043679e-19,2,AAEL015314
8.53446512043282e-23,0.407389284783651,0.313,0.134,1.01688151909957e-18,2,AAEL005704
1.76087508763816e-22,0.430745135128422,0.33,0.149,2.09808266692087e-18,2,AAEL010814
1.76230660205099e-22,0.433999359351999,0.316,0.139,2.09978831634375e-18,2,AAEL027096
2.09767086015622e-22,0.257234281749317,0.792,0.723,2.49937482987614e-18,2,AAEL019671
5.79260327632427e-22,0.399896445749121,0.316,0.136,6.90188680374037e-18,2,AAEL027879
6.28749640536569e-22,0.431189717110511,0.541,0.342,7.49155196699322e-18,2,AAEL006012
8.45134764123651e-22,0.435963634892565,0.553,0.35,1.00697807145333e-17,2,AAEL004534
1.05088127694526e-21,0.338992890848731,0.251,0.091,1.25212504148028e-17,2,AAEL004496
1.29952705378484e-21,0.359000803297266,0.702,0.544,1.54838648458464e-17,2,AAEL009185
1.54254684563389e-21,0.419102651827496,0.31,0.139,1.83794456657278e-17,2,AAEL025363
