"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Mmp218",2.63175314237714e-28,1.81218518809525,0.949,0.399,3.29916573928398e-24,"63","Mmp2"
"Gprk28",2.21682652430833e-27,1.98627076490129,0.932,0.455,2.77901373087293e-23,"63","Gprk2"
"prt3",2.5652038055052e-27,1.03293758357315,0.39,0.056,3.21573949058132e-23,"63","prt"
"LpR117",3.86378318285056e-27,1.90462329862882,0.746,0.21,4.84363859802146e-23,"63","LpR1"
"Sap4723",5.90690642317072e-26,1.47549655212606,1,0.946,7.40489789208682e-22,"63","Sap47"
"CG764613",1.44023661327419e-24,1.37453497586999,1,0.822,1.80548061840052e-20,"63","CG7646"
"CG437405",1.42153848387648e-23,1.14373158056553,0.508,0.101,1.78204064338756e-19,"63","CG43740"
"5-HT71",2.03931047165066e-23,1.45366587457521,0.424,0.082,2.55647960726127e-19,"63","5-HT7"
"mub14",2.57987411795932e-23,1.53303342174421,0.966,0.702,3.23413019427381e-19,"63","mub"
"grp5",1.61263514809016e-21,1.25451932038464,0.797,0.271,2.02159942164583e-17,"63","grp"
"Pcd11",1.99693512102062e-20,1.20943937640936,0.847,0.337,2.50335786771145e-16,"63","Pcd"
"VGAT7",1.09197016811962e-19,1.12806154548072,0.661,0.195,1.36889380275476e-15,"63","VGAT"
"Bsg18",6.54153341827782e-18,1.29641842491515,0.949,0.787,8.20046629315308e-14,"63","Bsg"
"Appl17",1.03756945500616e-17,1.10107417091961,1,0.842,1.30069706879573e-13,"63","Appl"
"Ccn19",1.07645583212398e-17,1.21516525673635,0.661,0.221,1.34944503115063e-13,"63","Ccn"
"CG3205214",5.12424491490045e-17,1.21538375172316,0.831,0.328,6.42375342531921e-13,"63","CG32052"
"CG437788",5.58484167425628e-17,1.19935707400783,0.695,0.243,7.00115752284767e-13,"63","CG43778"
"Pka-R24",1.85836354985027e-16,1.04839841382047,0.949,0.438,2.3296445460923e-12,"63","Pka-R2"
"Atet4",1.0995373477602e-15,1.16761136746628,0.61,0.206,1.37838001915218e-11,"63","Atet"
"Pka-C19",2.22905730432e-15,1.07563025483607,0.966,0.731,2.79434623669555e-11,"63","Pka-C1"
"CG3243220",1.90711142396271e-13,1.01619810607869,0.763,0.319,2.39075488107965e-09,"63","CG32432"
"CG4375910",3.66589343840485e-13,1.00461188798067,0.576,0.186,4.59556401438432e-09,"63","CG43759"
"CG1777812",7.28789677964203e-13,1.09524071454296,0.746,0.317,9.13610740295924e-09,"63","CG17778"
"Pde611",3.66639665321834e-12,1.89299110123486,0.932,0.59,4.59619484447451e-08,"63","Pde6"
"nAChRalpha717",5.00858026676005e-10,1.30455955993237,0.932,0.633,6.2787562224104e-06,"63","nAChRalpha7"
"Pdfr18",8.82065124380216e-09,1.10963447246137,0.373,0.124,0.000110575683992304,"63","Pdfr"
"Hsp70Bc9",3.40977885755379e-08,1.23522851706219,0.559,0.252,0.000427449877582943,"63","Hsp70Bc"
"Hsp6814",2.34180124342452e-07,1.28742940460037,0.424,0.174,0.00293568203875698,"63","Hsp68"
"Hsp276",1.85677812525534e-05,1.10055148944441,0.373,0.167,0.23276570578201,"63","Hsp27"
"CG1131718",0.000132346245634492,1.3467225525896,0.475,0.293,1,"63","CG11317"
"HLH4C",0,3.3908983533833,0.776,0.003,0,"64","HLH4C"
"CG14331",0,3.19731139168931,0.362,0.002,0,"64","CG14331"
"CG30053",0,3.01930692189404,0.741,0.004,0,"64","CG30053"
"CrebA1",7.41281884623453e-103,1.52809866484117,0.534,0.032,9.29270970563961e-99,"64","CrebA"
"Nep15",2.15359004231673e-99,1.7399278668474,0.672,0.051,2.69974047704825e-95,"64","Nep1"
"CR44832",5.27317044457586e-96,9.11693469758,0.724,0.069,6.6104464693203e-92,"64","CR44832"
"CG12239",2.6024575893788e-94,9.49951137586507,0.724,0.071,3.26244083404527e-90,"64","CG12239"
"Tk10",3.54860766319028e-90,6.67451969515397,0.776,0.084,4.44853456657534e-86,"64","Tk"
"prt4",2.0470039855766e-78,1.51947507875976,0.638,0.056,2.56612419631882e-74,"64","prt"
"salr2",4.70946448887907e-77,1.70368482913702,0.724,0.073,5.9037846832588e-73,"64","salr"
"fd59A7",4.89112519357207e-57,1.19167153948862,0.448,0.039,6.13151454266195e-53,"64","fd59A"
"Hr513",1.92666569915965e-55,1.25693986680351,0.379,0.029,2.41526812046653e-51,"64","Hr51"
"Acph-1",4.43258760170059e-50,1.02933275120041,0.466,0.047,5.55669181749186e-46,"64","Acph-1"
"Gpb54",4.83896758732966e-50,1.77906732627811,0.828,0.153,6.06612976747646e-46,"64","Gpb5"
"Glo14",7.08811608616333e-49,1.23140306341507,0.552,0.067,8.88566232561435e-45,"64","Glo1"
"CG132488",9.49956198688559e-43,1.87648502602533,0.759,0.158,1.19086509067598e-38,"64","CG13248"
"Phm10",3.54623120223556e-38,2.35317396840453,0.966,0.374,4.4455554351225e-34,"64","Phm"
"7B212",2.26840790523959e-36,2.41835038738896,1,0.838,2.84367615000835e-32,"64","7B2"
"CG226912",6.35882029265379e-35,2.19030320210231,1,0.764,7.97141711887079e-31,"64","CG2269"
"Sytbeta9",9.10665889389839e-34,1.46342171015987,0.793,0.184,1.1416107589391e-29,"64","Sytbeta"
"Lim19",1.54429831352312e-33,1.15346394645187,0.862,0.189,1.93593236583259e-29,"64","Lim1"
"Tapdelta7",1.34453427280865e-29,1.38847511971886,0.707,0.164,1.68550816439293e-25,"64","Tapdelta"
"CG127511",7.97947489871678e-28,1.99848231287052,0.793,0.264,1.00030697330314e-23,"64","CG1275"
"CG61844",1.90887738620817e-27,1.33297747949747,0.707,0.18,2.39296869135056e-23,"64","CG6184"
"Pal216",5.548788927392e-27,1.78609735356206,0.914,0.437,6.95596179937861e-23,"64","Pal2"
"DIP-theta5",3.20557600076805e-26,1.26903911844066,0.672,0.157,4.01851007456283e-22,"64","DIP-theta"
"CG3415513",1.53611502521693e-25,1.28578769854419,0.638,0.146,1.92567379561195e-21,"64","CG34155"
"CG457715",3.07270791775726e-25,1.84922159394852,0.862,0.357,3.8519466457005e-21,"64","CG4577"
"CG4322213",4.47485523665116e-21,1.36296410759357,0.793,0.303,5.60967852466589e-17,"64","CG43222"
"pyd14",9.64078548477369e-21,1.75515974930411,0.724,0.266,1.20856886837123e-16,"64","pyd"
"IA-214",1.7494721268738e-20,2.36923165759998,0.966,0.887,2.19313825824899e-16,"64","IA-2"
"CG58853",2.70574261079682e-20,1.06182048654344,0.569,0.145,3.3919189368949e-16,"64","CG5885"
"CG423899",4.16955235749782e-20,1.42203956269551,0.983,0.527,5.22695083535926e-16,"64","CG42389"
"amon12",7.41230350200234e-20,1.38700827532744,0.897,0.47,9.29206367011013e-16,"64","amon"
"CG29184",2.1024735789997e-18,1.15018756009386,0.638,0.185,2.63566087863402e-14,"64","CG2918"
"TMS18",5.46541838698648e-18,1.14794114226439,0.948,0.622,6.85144848992625e-14,"64","TMS1"
"hig14",2.78270533619784e-16,1.30570864119559,0.897,0.462,3.48839940945761e-12,"64","hig"
"CG16488",1.08633094420263e-14,1.13996154177856,0.741,0.288,1.36182447165242e-10,"64","CG1648"
"Calr12",6.23752636132308e-14,1.12777520244918,0.793,0.401,7.81936304655461e-10,"64","Calr"
"fax10",1.20591406429694e-13,1.18630523378916,0.931,0.656,1.51173387100265e-09,"64","fax"
"svr8",4.74557485932237e-13,1.14194570254104,0.793,0.435,5.94905264364653e-09,"64","svr"
"CG4332415",1.80588754781021e-12,1.17682413619311,0.897,0.539,2.26386062993488e-08,"64","CG43324"
"GluRIA14",1.17970450035419e-10,1.10513993116236,0.638,0.273,1.47887756164401e-06,"64","GluRIA"
"Dh313",4.95114304892743e-09,2.22279406322124,0.328,0.102,6.20675292613543e-05,"64","Dh31"
"Dop2R16",6.76368375497072e-09,1.0002345036657,0.948,0.733,8.47895395523129e-05,"64","Dop2R"
"pros11",9.61347142043293e-08,1.06216700236581,0.897,0.705,0.00120514477726547,"64","pros"
"Fas314",4.11087590059438e-07,1.12469407103316,0.517,0.254,0.00515339402898512,"64","Fas3"
"AstA1",0,8.60899443973578,1,0.026,0,"65","AstA"
"CG102572",0,3.83141052334949,0.94,0.03,0,"65","CG10257"
"CG112946",1.65880138984086e-167,2.23415845099076,0.88,0.046,2.0794734223045e-163,"65","CG11294"
"mab-214",2.45035872828033e-116,1.82756986301469,0.84,0.059,3.07176970177223e-112,"65","mab-21"
"Vsx27",3.11377890559924e-94,1.64767285792383,0.86,0.074,3.90343323605921e-90,"65","Vsx2"
"mAChR-B6",1.55935356497955e-84,1.75665316168283,0.76,0.068,1.95480562905837e-80,"65","mAChR-B"
"CG47664",8.93321156226839e-78,1.34896634501032,0.68,0.056,1.11986740144597e-73,"65","CG4766"
"CR44628",3.62261436916031e-75,1.15357257398252,0.42,0.023,4.54130937317937e-71,"65","CR44628"
"CG313232",5.06353442926847e-62,1.48721428447041,0.68,0.071,6.34764676053095e-58,"65","CG31323"
"Gad18",7.12082564693677e-59,2.57668879552846,1,0.171,8.92666703099994e-55,"65","Gad1"
"CG989611",3.55806943178166e-58,1.86168937748813,0.84,0.115,4.46039583968149e-54,"65","CG9896"
"Lim38",8.11831147367921e-56,1.35293701859903,0.72,0.084,1.01771152634043e-51,"65","Lim3"
"Dat9",1.63468662088309e-55,2.94001131162751,0.98,0.218,2.04924314793904e-51,"65","Dat"
"TfAP-28",6.06603801368324e-55,1.04090854140375,0.7,0.077,7.60438525395331e-51,"65","TfAP-2"
"CR449785",9.52033708151169e-51,1.04863824752843,0.64,0.072,1.1934694565383e-46,"65","CR44978"
"beat-IV13",2.06380441620752e-49,2.2349375354911,0.96,0.208,2.58718521615775e-45,"65","beat-IV"
"CR4531219",9.52960110428402e-43,2.58005966786732,1,0.297,1.19463079443305e-38,"65","CR45312"
"CG3435112",1.96382630395148e-37,1.36718119548008,0.8,0.147,2.46185265463358e-33,"65","CG34351"
"CG149898",1.28999536863392e-35,2.83782024445498,1,0.361,1.61713819411948e-31,"65","CG14989"
"mAChR-A11",1.19167551205092e-34,2.4690041147016,1,0.452,1.49388442190703e-30,"65","mAChR-A"
"CG1299412",1.80082891059861e-34,1.49738998791021,0.74,0.135,2.25751912232641e-30,"65","CG12994"
"CG322257",4.03153610741457e-34,1.44964743513087,0.78,0.16,5.0539336642549e-30,"65","CG32225"
"beat-Ic12",6.21098833592326e-33,2.2664675326349,0.96,0.338,7.7860949779134e-29,"65","beat-Ic"
"robo31",2.23307175200773e-32,1.07514497206922,0.56,0.086,2.79937874831689e-28,"65","robo3"
"Eip93F25",2.59646735186886e-31,1.985489882406,0.96,0.341,3.2549314723028e-27,"65","Eip93F"
"dpr1318",4.20524530664216e-31,1.76138543997082,1,0.378,5.27169551640662e-27,"65","dpr13"
"CG3201714",1.51087549734444e-30,2.52413372142939,1,0.588,1.89403352347099e-26,"65","CG32017"
"IA-215",8.39094561006693e-30,2.43407176378702,1,0.887,1.05188894167799e-25,"65","IA-2"
"Pal217",2.77329553979296e-28,1.94883502069396,0.96,0.437,3.47660328868446e-24,"65","Pal2"
"CG1402413",3.27042128651607e-28,1.51609934482432,0.9,0.258,4.09980012477655e-24,"65","CG14024"
"qm4",4.09482070431787e-28,1.05999244860679,0.66,0.128,5.13326723493288e-24,"65","qm"
"VGAT8",9.23014544246161e-28,1.41059439732546,0.8,0.195,1.15709103266699e-23,"65","VGAT"
"CG457716",1.04420471251007e-27,2.58496959641203,0.96,0.357,1.30901502760262e-23,"65","CG4577"
"CG3205215",1.60015202935191e-27,1.42708647886224,0.98,0.328,2.00595058399555e-23,"65","CG32052"
"beat-Ib12",2.4410089885057e-26,1.52703167271935,0.96,0.322,3.06004886799074e-22,"65","beat-Ib"
"fend9",2.78223968526313e-26,1.80199576498763,1,0.507,3.48781566944586e-22,"65","fend"
"CG132489",1.12661817712912e-25,1.22809605509033,0.7,0.158,1.41232854684906e-21,"65","CG13248"
"dpr156",2.05309666859098e-25,1.5072525835022,1,0.442,2.57376198374565e-21,"65","dpr1"
"cindr24",7.79340690599462e-25,1.6216383184453,1,0.752,9.76981489735485e-21,"65","cindr"
"Npc2a15",9.68273159708361e-25,1.21475709606679,0.74,0.177,1.2138272330104e-20,"65","Npc2a"
"CG176918",7.38488498578109e-23,1.11886198948886,0.7,0.172,9.25769181817517e-19,"65","CG17691"
"amon13",1.03177148958164e-22,1.529656841294,0.96,0.47,1.29342873933954e-18,"65","amon"
"Ufm13",1.03792529380408e-22,1.02495005946979,0.66,0.155,1.3011431483128e-18,"65","Ufm1"
"CG61845",5.96556832361123e-22,1.03947276674718,0.72,0.18,7.47843645047904e-18,"65","CG6184"
"CG604416",1.85983760343954e-21,1.34320294787319,0.98,0.585,2.3314924196718e-17,"65","CG6044"
"Phm11",1.94928825323292e-21,1.34078779916857,0.92,0.374,2.44362775425279e-17,"65","Phm"
"hth12",4.12987944945109e-21,1.35719278593638,1,0.547,5.17721687783189e-17,"65","hth"
"CG3176013",1.88202957578178e-20,1.0435376783871,0.72,0.193,2.35931227620003e-16,"65","CG31760"
"CG1080422",2.28738065749265e-20,1.40497898801608,0.94,0.45,2.86746039223278e-16,"65","CG10804"
"CG4424710",2.72045141799694e-20,1.09646764495183,0.76,0.208,3.41035789760096e-16,"65","CG44247"
"CG3438421",4.1271213678674e-20,1.10646222171193,0.86,0.269,5.17375934675857e-16,"65","CG34384"
"aPKC5",1.08791236888376e-19,1.33030815773736,0.88,0.315,1.36380694563268e-15,"65","aPKC"
"arm8",3.8509085144123e-19,1.1338950725898,0.94,0.391,4.82749891366726e-15,"65","arm"
"Syn110",9.12383347576672e-18,1.07949180253734,0.74,0.232,1.14376376452212e-13,"65","Syn1"
"kirre19",2.17592882482275e-17,1.44954385736938,0.84,0.401,2.7277443747978e-13,"65","kirre"
"7B213",3.43378628290199e-16,1.11622621009821,1,0.838,4.30459448424593e-12,"65","7B2"
"dpr1216",6.57533364569585e-16,1.1332156618125,0.94,0.422,8.24283825824432e-12,"65","dpr12"
"Tomosyn12",1.38437918731852e-15,1.15312251597362,0.96,0.541,1.7354577492225e-11,"65","Tomosyn"
"Hasp16",1.13680893092831e-14,1.05377741514756,1,0.783,1.42510367581173e-10,"65","Hasp"
"SPoCk13",2.06600362625799e-14,1.00855932957849,0.92,0.414,2.58994214587701e-10,"65","SPoCk"
"RNASEK15",2.89266264167605e-14,1.10829364598062,1,0.913,3.62624188760509e-10,"65","RNASEK"
"CG127512",5.17237495242659e-14,1.55510557165262,0.66,0.264,6.48408924036197e-10,"65","CG1275"
"CG3227823",1.51825316512727e-13,1.01044624917011,0.92,0.487,1.90328216780354e-09,"65","CG32278"
"cpx32",1.86379116874312e-13,1.27956596139234,1,0.921,2.33644860913637e-09,"65","cpx"
"CG981318",1.0526424426574e-11,1.09150200064087,0.9,0.489,1.31959256611531e-07,"65","CG9813"
"CG932821",1.16226993822325e-11,1.05517797358394,0.94,0.755,1.45702159455667e-07,"65","CG9328"
"Rab320",2.29534591869858e-11,1.24880723507849,0.82,0.499,2.87744564368054e-07,"65","Rab3"
"TM4SF29",2.9277370347244e-08,1.03584157113056,0.94,0.78,0.000367021114673051,"65","TM4SF"
"Obp18a",0,5.21779588542089,0.979,0.019,0,"66","Obp18a"
"Irk32",0,4.78059680346487,1,0.031,0,"66","Irk3"
"NimB41",0,4.21579311167715,0.917,0.005,0,"66","NimB4"
"CG3790",0,4.09963080236675,0.938,0.021,0,"66","CG3790"
"lectin-46Cb",0,3.62827597574647,0.688,0.001,0,"66","lectin-46Cb"
"CG10921",0,3.50829776228864,0.792,0.004,0,"66","CG1092"
"CG34446",0,3.38159362776777,0.75,0.001,0,"66","CG34446"
"CG34445",0,3.30928654986292,0.604,0.001,0,"66","CG34445"
"CG7135",0,3.26021102018814,0.667,0.003,0,"66","CG7135"
"CG3746",0,2.64469651539418,0.625,0.001,0,"66","CG3746"
"NimB51",0,2.52360165140349,0.583,0.004,0,"66","NimB5"
"CR43468",0,2.49029173685209,0.583,0.01,0,"66","CR43468"
"CG30195",0,2.20268832020245,0.542,0,0,"66","CG30195"
"CG137951",0,1.46917003669516,0.375,0.002,0,"66","CG13795"
"CG14615",0,1.27766779621077,0.292,0.001,0,"66","CG14615"
"shf",0,1.25477684149717,0.292,0.002,0,"66","shf"
"MFS91",1.64217639353669e-294,3.31163952594232,0.75,0.019,2.0586323269376e-290,"66","MFS9"
"fusl",1.52703735366404e-269,2.35773045158669,0.604,0.013,1.91429402655324e-265,"66","fusl"
"CG42489",2.78094343138692e-232,2.38423307046763,0.521,0.011,3.48619068558664e-228,"66","CG42489"
"CG31683",2.18457262753319e-222,3.90607136353179,0.917,0.039,2.73858024587561e-218,"66","CG3168"
"CG75091",3.52014849248563e-220,2.93564419307424,0.646,0.019,4.41285815017999e-216,"66","CG7509"
"Tsp42Ea3",2.37660609021679e-210,4.19568676661468,0.958,0.046,2.97931339469577e-206,"66","Tsp42Ea"
"DAT2",1.11845726326286e-194,3.03577349732609,0.771,0.03,1.40209802522632e-190,"66","DAT"
"edl",2.54815185479165e-194,1.79778006558174,0.312,0.005,3.19436316516681e-190,"66","edl"
"CG2310",4.48262338200204e-192,1.36780612221087,0.333,0.006,5.61941667167775e-188,"66","CG2310"
"GstD2",4.92480064427866e-188,1.29364301728102,0.25,0.003,6.17373008766772e-184,"66","GstD2"
"CG146961",2.25244202711302e-179,1.63768357661177,0.333,0.006,2.82366132518889e-175,"66","CG14696"
"CG114262",1.8307630251921e-175,2.49690408698581,0.625,0.022,2.29504452838082e-171,"66","CG11426"
"CG11275",7.48289412859398e-173,1.87309513938814,0.354,0.007,9.38055607960541e-169,"66","CG11275"
"Irc4",1.9417610096521e-171,2.90864236733275,0.708,0.029,2.43419160169988e-167,"66","Irc"
"CG320325",1.56053509483875e-154,4.93967073855538,1,0.071,1.95628679488986e-150,"66","CG32032"
"e1",1.66746717599576e-147,3.07647520722703,0.771,0.04,2.09033685182829e-143,"66","e"
"Tsp42Ed2",1.12893625085471e-144,2.67953328205767,0.583,0.023,1.41523448407147e-140,"66","Tsp42Ed"
"rdhB",2.75707011213701e-140,1.06434868394954,0.25,0.004,3.45626309257495e-136,"66","rdhB"
"Gel3",1.25160384854717e-124,2.82437899316455,0.729,0.043,1.56901058453873e-120,"66","Gel"
"euc4",1.78350796105507e-124,5.99261132323519,1,0.092,2.23580557997864e-120,"66","euc"
"Tsf15",5.98853934994592e-124,5.83032395199077,1,0.09,7.50723292909221e-120,"66","Tsf1"
"CG11463",1.07845913687052e-121,1.85420016654644,0.458,0.017,1.35195637398088e-117,"66","CG1146"
"Pcyt23",4.52711871591942e-121,2.84537724372158,0.729,0.044,5.67519602227659e-117,"66","Pcyt2"
"CG323681",6.14624873029247e-119,2.88536283772572,0.375,0.012,7.70493740829464e-115,"66","CG32368"
"hng3",3.33903791381139e-117,1.99131437610479,0.458,0.018,4.18581792875396e-113,"66","hng3"
"hoe13",1.33319098323011e-115,3.80713582435533,0.812,0.06,1.67128821657727e-111,"66","hoe1"
"CDase2",3.63584775601347e-114,2.052922513749,0.604,0.031,4.55789874693849e-110,"66","CDase"
"Picot3",9.67831538473332e-113,3.61638757634069,0.792,0.058,1.21327361663017e-108,"66","Picot"
"CR451312",1.02378107632138e-112,2.02240107607645,0.562,0.027,1.28341195727648e-108,"66","CR45131"
"CG79662",1.41005200132824e-110,2.52893446328424,0.583,0.03,1.76764118886508e-106,"66","CG7966"
"CG134581",2.54017980237998e-108,1.28358241989937,0.292,0.008,3.18436940026354e-104,"66","CG13458"
"AnxB95",6.74024651768417e-108,3.57411273409831,0.958,0.091,8.44957303456887e-104,"66","AnxB9"
"ana2",2.39150296184243e-106,1.97806662213251,0.479,0.021,2.99798811296567e-102,"66","ana"
"CG301972",3.66848689651471e-103,3.95448145157414,0.938,0.093,4.59881517347085e-99,"66","CG30197"
"CG129263",2.10320332356667e-102,2.86678172471376,0.688,0.046,2.63657568642318e-98,"66","CG12926"
"Csas3",2.78118960737301e-100,2.76320633545258,0.729,0.053,3.4864992918028e-96,"66","Csas"
"MtnA5",3.46284272865767e-99,5.1134630660317,1,0.115,4.34101964464526e-95,"66","MtnA"
"CG185985",7.98749799389011e-97,1.94711224820118,0.479,0.023,1.00131274851406e-92,"66","CG18598"
"CG94673",1.47230683357402e-96,3.30760673937624,0.854,0.08,1.84568384656839e-92,"66","CG9467"
"CG127304",1.91055304028142e-95,3.89816294229386,0.979,0.113,2.39506929129678e-91,"66","CG12730"
"CG316761",3.60525265000052e-93,3.24003713508206,0.812,0.072,4.51954472204066e-89,"66","CG31676"
"ced-65",2.96775769214783e-91,2.35948869158017,0.729,0.056,3.72038104287651e-87,"66","ced-6"
"CG9628",1.63500563006813e-90,1.49067828808648,0.333,0.012,2.04964305785341e-86,"66","CG9628"
"bnb4",2.09014569141293e-90,3.43775542794836,0.896,0.092,2.62020663875524e-86,"66","bnb"
"apolpp2",6.70657741320225e-88,2.55714463638827,0.625,0.044,8.40736544519034e-84,"66","apolpp"
"CG316632",7.21812577278341e-87,2.37692496698453,0.583,0.038,9.04864246876129e-83,"66","CG31663"
"alrm2",1.75157463267134e-85,6.1289130748044,1,0.143,2.1957739595168e-81,"66","alrm"
"CG152014",7.03131250327242e-84,7.11336829302111,1,0.147,8.81445335410231e-80,"66","CG15201"
"Jheh22",1.37588461391632e-83,1.93348934102508,0.417,0.02,1.72480895200549e-79,"66","Jheh2"
"CG108634",3.24221428184292e-82,3.46373953939016,0.875,0.103,4.06443982371829e-78,"66","CG10863"
"Elal2",3.73920765984452e-82,1.65104314388192,0.417,0.02,4.68747072238109e-78,"66","Elal"
"bdl4",5.47211754327874e-81,2.98177781979104,0.833,0.086,6.85984655225422e-77,"66","bdl"
"CG105276",1.47257691488512e-78,3.53886517783693,0.958,0.132,1.84602242049999e-74,"66","CG10527"
"fabp4",3.224500036368e-78,4.81466355319973,0.958,0.14,4.04223324559092e-74,"66","fabp"
"CG104335",1.28580239444248e-77,3.21177649050994,0.917,0.112,1.61188188167309e-73,"66","CG10433"
"CR449981",1.51168849910627e-75,1.23571399720875,0.333,0.014,1.89505270247961e-71,"66","CR44998"
"nemy2",6.10592306180807e-75,1.90154584454578,0.542,0.038,7.65438515028259e-71,"66","nemy"
"HDAC62",7.38245787447113e-75,3.10913465155719,0.854,0.106,9.25464919143701e-71,"66","HDAC6"
"Idgf35",3.72714144091536e-74,2.18739056246006,0.688,0.061,4.67234451033149e-70,"66","Idgf3"
"CAP5",4.42690816546918e-71,2.47504928065782,0.667,0.061,5.54957207623217e-67,"66","CAP"
"CG136315",6.29568641107199e-71,2.48312843448167,0.812,0.089,7.89227248491985e-67,"66","CG13631"
"Cys4",8.25665420375753e-71,2.30218331657314,0.583,0.046,1.03505417098304e-66,"66","Cys"
"CG15449",3.96649132100248e-69,3.16256311917987,0.771,0.091,4.9723935200087e-65,"66","CG15449"
"Inx32",8.29194401920749e-69,2.10330465323264,0.521,0.038,1.03947810224785e-64,"66","Inx3"
"GstE64",4.34173017486445e-68,1.70046630739119,0.458,0.029,5.44279294721008e-64,"66","GstE6"
"GstE24",1.17524409918924e-66,2.6223303463246,0.792,0.09,1.47328600274364e-62,"66","GstE2"
"CG30914",9.84739397231662e-66,1.6329426744109,0.396,0.023,1.23446930836961e-61,"66","CG3091"
"CR441371",1.11392311014885e-65,1.41201272478683,0.354,0.018,1.39641401088259e-61,"66","CR44137"
"CG167432",2.2140255888236e-65,2.35504032558245,0.562,0.046,2.77550247814927e-61,"66","CG16743"
"CG96914",9.48282299504925e-65,2.70051986676089,0.646,0.063,1.18876669065937e-60,"66","CG9691"
"Msr-1104",1.29999013102511e-64,3.60614354769693,0.958,0.154,1.62966762825308e-60,"66","Msr-110"
"Aldh8",2.34210839642111e-64,2.66771716242649,0.667,0.067,2.93606708575351e-60,"66","Aldh"
"Vha68-23",3.1200114784212e-63,1.55521708662783,0.396,0.024,3.91124638934882e-59,"66","Vha68-2"
"Jheh12",3.73942755487357e-63,1.42014710133847,0.312,0.015,4.6877463827895e-59,"66","Jheh1"
